seqnames,start,end,width,strand,gene_id
PvP01_12_v1,185359,186110,752,+,PVP01_1204600
PvP01_12_v1,187450,189480,2031,+,PVP01_1204700
PvP01_12_v1,190163,192053,1891,+,PVP01_1204800
PvP01_12_v1,192706,193254,549,+,PVP01_1204900
PvP01_12_v1,194088,195341,1254,-,PVP01_1205000
PvP01_12_v1,196607,197582,976,-,PVP01_1205100
PvP01_12_v1,198276,199226,951,-,PVP01_1205200
PvP01_12_v1,200236,208502,8267,+,PVP01_1205300
PvP01_12_v1,209007,210332,1326,-,PVP01_1205400
PvP01_12_v1,211272,216416,5145,-,PVP01_1205500
PvP01_12_v1,220321,222684,2364,+,PVP01_1205600
PvP01_12_v1,224159,225190,1032,+,PVP01_1205700
PvP01_12_v1,225632,228612,2981,+,PVP01_1205800
PvP01_12_v1,229484,229843,360,+,PVP01_1205900
PvP01_12_v1,230378,236250,5873,-,PVP01_1206000
PvP01_12_v1,237679,241110,3432,+,PVP01_1206100
PvP01_12_v1,241325,243415,2091,-,PVP01_1206200
PvP01_12_v1,245172,246719,1548,-,PVP01_1206300
PvP01_12_v1,249919,260723,10805,+,PVP01_1206400
PvP01_12_v1,262608,267241,4634,+,PVP01_1206500
PvP01_12_v1,268221,269069,849,-,PVP01_1206600
PvP01_12_v1,270793,272925,2133,-,PVP01_1206700
PvP01_12_v1,274065,278306,4242,+,PVP01_1206800
PvP01_12_v1,279317,284981,5665,+,PVP01_1206900
PvP01_12_v1,284995,286712,1718,-,PVP01_1207000
PvP01_12_v1,287429,289556,2128,-,PVP01_1207100
PvP01_12_v1,294916,297710,2795,-,PVP01_1207200
PvP01_12_v1,301820,303103,1284,+,PVP01_1207300
PvP01_12_v1,304890,305372,483,-,PVP01_1207400
PvP01_12_v1,306937,308812,1876,+,PVP01_1207500
PvP01_12_v1,311115,312365,1251,+,PVP01_1207600
PvP01_12_v1,313800,315800,2001,-,PVP01_1207700
PvP01_12_v1,317847,320011,2165,+,PVP01_1207800
PvP01_12_v1,320436,321032,597,-,PVP01_1207900
PvP01_12_v1,323534,324835,1302,+,PVP01_1208000
PvP01_12_v1,326606,327958,1353,+,PVP01_1208100
PvP01_12_v1,329153,329818,666,+,PVP01_1208200
PvP01_12_v1,330202,332028,1827,-,PVP01_1208300
PvP01_12_v1,333150,349801,16652,-,PVP01_1208400
PvP01_12_v1,352993,354003,1011,-,PVP01_1208500
PvP01_12_v1,358036,358542,507,+,PVP01_1208600
PvP01_12_v1,359590,361313,1724,-,PVP01_1208700
PvP01_12_v1,364643,366878,2236,+,PVP01_1208800
PvP01_12_v1,368146,369927,1782,+,PVP01_1208900
PvP01_12_v1,370679,374059,3381,-,PVP01_1209000
PvP01_12_v1,376609,378018,1410,+,PVP01_1209100
PvP01_12_v1,378860,380222,1363,-,PVP01_1209200
PvP01_12_v1,382832,383620,789,-,PVP01_1209300
PvP01_12_v1,385620,390835,5216,+,PVP01_1209400
PvP01_12_v1,391964,392601,638,+,PVP01_1209500
PvP01_12_v1,394045,395718,1674,+,PVP01_1209600
PvP01_12_v1,398246,399338,1093,+,PVP01_1209700
PvP01_12_v1,399493,402478,2986,-,PVP01_1209800
PvP01_12_v1,404177,408928,4752,-,PVP01_1209900
PvP01_12_v1,412614,414234,1621,-,PVP01_1210000
PvP01_12_v1,415536,419024,3489,+,PVP01_1210100
PvP01_12_v1,419518,420846,1329,-,PVP01_1210200
PvP01_12_v1,421466,422647,1182,+,PVP01_1210300
PvP01_12_v1,424304,425761,1458,+,PVP01_1210400
PvP01_12_v1,432938,439118,6181,+,PVP01_1210500
PvP01_12_v1,440718,443504,2787,-,PVP01_1210600
PvP01_12_v1,446315,448840,2526,-,PVP01_1210700
PvP01_12_v1,451067,453505,2439,-,PVP01_1210800
PvP01_12_v1,454911,456845,1935,-,PVP01_1210900
PvP01_12_v1,459971,481696,21726,+,PVP01_1211000
PvP01_12_v1,484785,486923,2139,+,PVP01_1211100
PvP01_12_v1,488433,490043,1611,+,PVP01_1211200
PvP01_12_v1,490217,491751,1535,-,PVP01_1211300
PvP01_12_v1,492837,497910,5074,-,PVP01_1211400
PvP01_12_v1,501543,504224,2682,+,PVP01_1211500
PvP01_12_v1,506618,508114,1497,-,PVP01_1211600
PvP01_12_v1,513216,514187,972,+,PVP01_1211700
PvP01_12_v1,516943,518252,1310,-,PVP01_1211800
PvP01_12_v1,521716,533247,11532,+,PVP01_1211900
PvP01_12_v1,534264,536063,1800,-,PVP01_1212000
PvP01_12_v1,538009,538462,454,+,PVP01_1212100
PvP01_12_v1,539112,541853,2742,-,PVP01_1212200
PvP01_12_v1,545113,546473,1361,+,PVP01_1212300
PvP01_12_v1,549361,550738,1378,+,PVP01_1212400
PvP01_12_v1,551964,552779,816,-,PVP01_1212500
PvP01_12_v1,553791,556475,2685,+,PVP01_1212600
PvP01_12_v1,557005,559728,2724,-,PVP01_1212700
PvP01_12_v1,563698,564750,1053,+,PVP01_1212800
PvP01_12_v1,567523,568843,1321,+,PVP01_1212900
PvP01_12_v1,570817,572145,1329,+,PVP01_1213000
PvP01_12_v1,572911,573617,707,-,PVP01_1213100
PvP01_12_v1,574958,577213,2256,-,PVP01_1213200
PvP01_12_v1,578646,580169,1524,-,PVP01_1213300
PvP01_12_v1,581926,583288,1363,-,PVP01_1213400
PvP01_12_v1,582496,582575,80,-,PVP01_1213500
PvP01_12_v1,585481,586283,803,+,PVP01_1213600
PvP01_12_v1,587390,587497,108,+,PVP01_1213700
PvP01_12_v1,588415,588488,74,-,PVP01_1213800
PvP01_12_v1,591489,593520,2032,-,PVP01_1213900
PvP01_12_v1,598269,598845,577,-,PVP01_1214000
PvP01_12_v1,601290,602627,1338,+,PVP01_1214100
PvP01_12_v1,605153,606853,1701,+,PVP01_1214200
PvP01_12_v1,607851,611411,3561,+,PVP01_1214300
PvP01_12_v1,612551,614294,1744,+,PVP01_1214400
PvP01_12_v1,615257,618133,2877,-,PVP01_1214500
PvP01_12_v1,619472,619651,180,+,PVP01_1214600
PvP01_12_v1,620277,621122,846,+,PVP01_1214700
PvP01_12_v1,622228,626373,4146,+,PVP01_1214800
PvP01_12_v1,627516,629975,2460,-,PVP01_1214900
PvP01_12_v1,631334,631564,231,+,PVP01_1215000
PvP01_12_v1,632809,637854,5046,+,PVP01_1215100
PvP01_12_v1,638266,639876,1611,-,PVP01_1215200
PvP01_12_v1,640538,641467,930,+,PVP01_1215300
PvP01_12_v1,642126,642932,807,+,PVP01_1215400
PvP01_12_v1,645061,645912,852,-,PVP01_1215500
PvP01_12_v1,655663,655734,72,+,PVP01_1215600
PvP01_12_v1,657900,657968,69,-,PVP01_1215700
PvP01_12_v1,660557,663232,2676,+,PVP01_1215800
PvP01_12_v1,664006,667437,3432,+,PVP01_1215900
PvP01_12_v1,669817,671793,1977,+,PVP01_1216000
PvP01_12_v1,673606,676497,2892,+,PVP01_1216100
PvP01_12_v1,676792,678948,2157,-,PVP01_1216200
PvP01_12_v1,680277,682770,2494,+,PVP01_1216300
PvP01_12_v1,683436,685023,1588,-,PVP01_1216400
PvP01_12_v1,688276,688971,696,+,PVP01_1216500
PvP01_12_v1,689980,691802,1823,-,PVP01_1216600
PvP01_12_v1,693625,698058,4434,-,PVP01_1216700
PvP01_12_v1,698992,699768,777,-,PVP01_1216800
PvP01_12_v1,704678,706369,1692,+,PVP01_1216900
PvP01_12_v1,706654,709227,2574,-,PVP01_1217000
PvP01_12_v1,710793,710874,82,+,PVP01_1217100
PvP01_12_v1,715515,721964,6450,+,PVP01_1217200
PvP01_12_v1,723048,725355,2308,-,PVP01_1217300
PvP01_12_v1,726326,729190,2865,-,PVP01_1217400
PvP01_12_v1,730980,734315,3336,-,PVP01_1217500
PvP01_12_v1,734765,736876,2112,-,PVP01_1217600
PvP01_12_v1,737817,740938,3122,+,PVP01_1217700
PvP01_12_v1,742044,744345,2302,+,PVP01_1217800
PvP01_12_v1,745244,746380,1137,-,PVP01_1217900
PvP01_12_v1,750454,750873,420,+,PVP01_1218000
PvP01_12_v1,751594,752438,845,-,PVP01_1218100
PvP01_12_v1,753491,755790,2300,+,PVP01_1218200
PvP01_12_v1,756083,757219,1137,-,PVP01_1218300
PvP01_12_v1,758106,760033,1928,-,PVP01_1218400
PvP01_12_v1,761246,762196,951,-,PVP01_1218500
PvP01_12_v1,763165,764913,1749,-,PVP01_1218600
PvP01_12_v1,768961,770631,1671,+,PVP01_1218700
PvP01_12_v1,771355,773349,1995,-,PVP01_1218800
PvP01_12_v1,774108,778862,4755,+,PVP01_1218900
PvP01_12_v1,779054,780491,1438,-,PVP01_1219000
PvP01_12_v1,781479,783326,1848,-,PVP01_1219100
PvP01_12_v1,788281,789447,1167,+,PVP01_1219200
PvP01_12_v1,792292,793554,1263,+,PVP01_1219300
PvP01_12_v1,795642,796577,936,+,PVP01_1219400
PvP01_12_v1,798301,798585,285,+,PVP01_1219500
PvP01_12_v1,799393,800544,1152,+,PVP01_1219600
PvP01_12_v1,801648,802814,1167,+,PVP01_1219700
PvP01_12_v1,803845,805206,1362,+,PVP01_1219800
PvP01_12_v1,806200,807435,1236,+,PVP01_1219900
PvP01_12_v1,808366,809481,1116,+,PVP01_1220000
PvP01_12_v1,810394,810924,531,+,PVP01_1220100
PvP01_12_v1,812404,813567,1164,+,PVP01_1220200
PvP01_12_v1,814578,815909,1332,+,PVP01_1220300
PvP01_12_v1,817363,818496,1134,+,PVP01_1220400
PvP01_12_v1,819436,821004,1569,-,PVP01_1220500
PvP01_12_v1,823809,826838,3030,+,PVP01_1220600
PvP01_12_v1,828721,830091,1371,+,PVP01_1220700
PvP01_12_v1,830978,834945,3968,-,PVP01_1220800
PvP01_12_v1,836857,837765,909,-,PVP01_1220900
PvP01_12_v1,839587,840081,495,+,PVP01_1221000
PvP01_12_v1,841397,844975,3579,+,PVP01_1221100
PvP01_12_v1,845477,846472,996,-,PVP01_1221200
PvP01_12_v1,847439,848149,711,-,PVP01_1221300
PvP01_12_v1,849946,850590,645,+,PVP01_1221400
PvP01_12_v1,850965,856019,5055,-,PVP01_1221500
PvP01_12_v1,858271,860406,2136,+,PVP01_1221600
PvP01_12_v1,861353,863185,1833,-,PVP01_1221700
PvP01_12_v1,864226,867846,3621,+,PVP01_1221800
PvP01_12_v1,868443,869186,744,-,PVP01_1221900
PvP01_12_v1,871025,872494,1470,+,PVP01_1222000
PvP01_12_v1,873306,874784,1479,+,PVP01_1222100
PvP01_12_v1,874862,875548,687,-,PVP01_1222200
PvP01_12_v1,876319,878745,2427,+,PVP01_1222300
PvP01_12_v1,878859,879377,519,-,PVP01_1222400
PvP01_12_v1,880091,883280,3190,-,PVP01_1222500
PvP01_12_v1,884681,886222,1542,-,PVP01_1222600
PvP01_12_v1,888320,889851,1532,+,PVP01_1222700
PvP01_12_v1,891314,892118,805,-,PVP01_1222800
PvP01_12_v1,893887,896487,2601,+,PVP01_1222900
PvP01_12_v1,897686,898939,1254,+,PVP01_1223000
PvP01_12_v1,899551,901503,1953,-,PVP01_1223100
PvP01_12_v1,902793,904238,1446,-,PVP01_1223200
PvP01_12_v1,905252,906056,805,-,PVP01_1223300
PvP01_12_v1,907382,908575,1194,-,PVP01_1223400
PvP01_12_v1,909867,915452,5586,+,PVP01_1223500
PvP01_12_v1,915971,917539,1569,+,PVP01_1223600
PvP01_12_v1,918668,920891,2224,-,PVP01_1223700
PvP01_12_v1,923118,926190,3073,-,PVP01_1223800
PvP01_12_v1,927062,928432,1371,+,PVP01_1223900
PvP01_12_v1,928613,930751,2139,-,PVP01_1224000
PvP01_12_v1,934412,935820,1409,+,PVP01_1224100
PvP01_12_v1,937749,939756,2008,+,PVP01_1224200
PvP01_12_v1,939920,940818,899,-,PVP01_1224300
PvP01_12_v1,940942,941622,681,-,PVP01_1224400
PvP01_12_v1,942386,943963,1578,-,PVP01_1224500
PvP01_12_v1,944455,946383,1929,-,PVP01_1224600
PvP01_12_v1,946945,950088,3144,-,PVP01_1224700
PvP01_12_v1,952477,953880,1404,+,PVP01_1224800
PvP01_12_v1,955573,956937,1365,+,PVP01_1224900
PvP01_12_v1,958473,966491,8019,-,PVP01_1225000
PvP01_12_v1,973765,977072,3308,-,PVP01_1225100
PvP01_12_v1,980220,981821,1602,+,PVP01_1225200
PvP01_12_v1,982742,983695,954,+,PVP01_1225300
PvP01_12_v1,985781,992295,6515,+,PVP01_1225400
PvP01_12_v1,993551,999931,6381,+,PVP01_1225500
PvP01_12_v1,1000842,1002023,1182,+,PVP01_1225600
PvP01_12_v1,1002139,1003077,939,-,PVP01_1225700
PvP01_12_v1,1006214,1008562,2349,+,PVP01_1225800
PvP01_12_v1,1010432,1013353,2922,+,PVP01_1225900
PvP01_12_v1,1015349,1016629,1281,+,PVP01_1226000
PvP01_12_v1,1019001,1020561,1561,+,PVP01_1226100
PvP01_12_v1,1022847,1031441,8595,-,PVP01_1226200
PvP01_12_v1,1033108,1033920,813,-,PVP01_1226300
PvP01_12_v1,1037028,1043831,6804,+,PVP01_1226400
PvP01_12_v1,1052248,1053454,1207,-,PVP01_1226500
PvP01_12_v1,1054634,1056289,1656,-,PVP01_1226600
PvP01_12_v1,1059204,1060112,909,+,PVP01_1226700
PvP01_12_v1,1060918,1061541,624,-,PVP01_1226800
PvP01_12_v1,1063248,1066251,3004,-,PVP01_1226900
PvP01_12_v1,1067762,1068643,882,+,PVP01_1227000
PvP01_12_v1,1069405,1074801,5397,-,PVP01_1227100
PvP01_12_v1,1076715,1077509,795,-,PVP01_1227200
PvP01_12_v1,1078910,1082091,3182,+,PVP01_1227300
PvP01_12_v1,1082627,1086015,3389,+,PVP01_1227400
PvP01_12_v1,1086556,1090086,3531,+,PVP01_1227500
PvP01_12_v1,1090591,1091784,1194,+,PVP01_1227600
PvP01_12_v1,1092841,1094487,1647,-,PVP01_1227700
PvP01_12_v1,1097553,1110091,12539,-,PVP01_1227800
PvP01_12_v1,1112952,1118579,5628,+,PVP01_1227900
PvP01_12_v1,1119462,1122303,2842,+,PVP01_1228000
PvP01_12_v1,1123714,1125726,2013,+,PVP01_1228100
PvP01_12_v1,1126632,1127898,1267,+,PVP01_1228200
PvP01_12_v1,1127957,1129600,1644,-,PVP01_1228300
PvP01_12_v1,1130118,1131779,1662,-,PVP01_1228400
PvP01_12_v1,1132688,1133767,1080,+,PVP01_1228500
PvP01_12_v1,1134415,1137148,2734,-,PVP01_1228600
PvP01_12_v1,1142870,1149865,6996,+,PVP01_1228700
PvP01_12_v1,1150388,1155595,5208,-,PVP01_1228800
PvP01_12_v1,1158675,1159538,864,+,PVP01_1228900
PvP01_12_v1,1159825,1160468,644,-,PVP01_1229000
PvP01_12_v1,1161317,1163894,2578,-,PVP01_1229100
PvP01_12_v1,1164302,1173112,8811,-,PVP01_1229200
PvP01_12_v1,1174345,1174878,534,-,PVP01_1229300
PvP01_12_v1,1177103,1178496,1394,+,PVP01_1229400
PvP01_12_v1,1180732,1182036,1305,+,PVP01_1229500
PvP01_12_v1,1183413,1183646,234,+,PVP01_1229600
PvP01_12_v1,1184828,1185778,951,-,PVP01_1229700
PvP01_12_v1,1187540,1189452,1913,+,PVP01_1229800
PvP01_12_v1,1190186,1191033,848,-,PVP01_1229900
PvP01_12_v1,1192079,1195354,3276,-,PVP01_1230000
PvP01_12_v1,1195941,1200272,4332,+,PVP01_1230100
PvP01_12_v1,1200853,1201930,1078,-,PVP01_1230200
PvP01_12_v1,1203735,1217388,13654,+,PVP01_1230300
PvP01_12_v1,1218186,1219962,1777,+,PVP01_1230400
PvP01_12_v1,1220538,1222052,1515,-,PVP01_1230500
PvP01_12_v1,1226404,1230150,3747,+,PVP01_1230600
PvP01_12_v1,1230304,1231500,1197,-,PVP01_1230700
PvP01_12_v1,1232183,1235497,3315,+,PVP01_1230800
PvP01_12_v1,1236346,1237700,1355,-,PVP01_1230900
PvP01_12_v1,1240580,1241884,1305,-,PVP01_1231000
PvP01_12_v1,1242916,1244538,1623,-,PVP01_1231100
PvP01_12_v1,1247966,1249140,1175,+,PVP01_1231200
PvP01_12_v1,1249548,1250600,1053,-,PVP01_1231300
PvP01_12_v1,1252306,1253031,726,+,PVP01_1231400
PvP01_12_v1,1255091,1255946,856,+,PVP01_1231500
PvP01_12_v1,1256861,1257865,1005,+,PVP01_1231600
PvP01_12_v1,1257979,1260681,2703,-,PVP01_1231700
PvP01_12_v1,1261693,1262105,413,-,PVP01_1231800
PvP01_12_v1,1263656,1264771,1116,+,PVP01_1231900
PvP01_12_v1,1265527,1266993,1467,+,PVP01_1232000
PvP01_12_v1,1267021,1269831,2811,-,PVP01_1232100
PvP01_12_v1,1270518,1272132,1615,-,PVP01_1232200
PvP01_12_v1,1274900,1279451,4552,+,PVP01_1232300
PvP01_12_v1,1280395,1292363,11969,-,PVP01_1232400
PvP01_12_v1,1295097,1304843,9747,-,PVP01_1232500
PvP01_12_v1,1308884,1311139,2256,-,PVP01_1232600
PvP01_12_v1,1315093,1316097,1005,+,PVP01_1232700
PvP01_12_v1,1317683,1318919,1237,-,PVP01_1232800
PvP01_12_v1,1323265,1326509,3245,-,PVP01_1232900
PvP01_12_v1,1328725,1330818,2094,-,PVP01_1233000
PvP01_12_v1,1332594,1334222,1629,+,PVP01_1233100
PvP01_12_v1,1335166,1335507,342,+,PVP01_1233200
PvP01_12_v1,1337477,1339432,1956,+,PVP01_1233300
PvP01_12_v1,1340856,1343483,2628,-,PVP01_1233400
PvP01_12_v1,1345062,1348338,3277,-,PVP01_1233500
PvP01_12_v1,1349313,1350332,1020,-,PVP01_1233600
PvP01_12_v1,1353224,1355342,2119,+,PVP01_1233700
PvP01_12_v1,1356613,1357110,498,+,PVP01_1233800
PvP01_12_v1,1357499,1358584,1086,-,PVP01_1233900
PvP01_12_v1,1359705,1361710,2006,+,PVP01_1234000
PvP01_12_v1,1362280,1364775,2496,-,PVP01_1234100
PvP01_12_v1,1366295,1368471,2177,+,PVP01_1234200
PvP01_12_v1,1369028,1370114,1087,+,PVP01_1234300
PvP01_12_v1,1370360,1373854,3495,-,PVP01_1234400
PvP01_12_v1,1374313,1377304,2992,-,PVP01_1234500
PvP01_12_v1,1378516,1383369,4854,-,PVP01_1234600
PvP01_12_v1,1384881,1386722,1842,+,PVP01_1234700
PvP01_12_v1,1386705,1388070,1366,-,PVP01_1234800
PvP01_12_v1,1388584,1394759,6176,+,PVP01_1234900
PvP01_12_v1,1395663,1396313,651,-,PVP01_1235000
PvP01_12_v1,1396990,1399428,2439,-,PVP01_1235100
PvP01_12_v1,1400130,1403729,3600,-,PVP01_1235200
PvP01_12_v1,1405695,1407917,2223,+,PVP01_1235300
PvP01_12_v1,1409364,1411023,1660,+,PVP01_1235400
PvP01_12_v1,1412264,1414593,2330,+,PVP01_1235500
PvP01_12_v1,1415208,1417987,2780,-,PVP01_1235600
PvP01_12_v1,1424671,1425797,1127,+,PVP01_1235700
PvP01_12_v1,1427889,1429289,1401,-,PVP01_1235800
PvP01_12_v1,1432237,1433031,795,-,PVP01_1235900
PvP01_12_v1,1433917,1437453,3537,+,PVP01_1236000
PvP01_12_v1,1437702,1439471,1770,-,PVP01_1236100
PvP01_12_v1,1440485,1441985,1501,+,PVP01_1236200
PvP01_12_v1,1443594,1446876,3283,-,PVP01_1236300
PvP01_12_v1,1449596,1450467,872,+,PVP01_1236400
PvP01_12_v1,1450999,1451400,402,-,PVP01_1236500
PvP01_12_v1,1452704,1453666,963,+,PVP01_1236600
PvP01_12_v1,1453659,1460525,6867,-,PVP01_1236700
PvP01_12_v1,1461040,1462050,1011,+,PVP01_1236800
PvP01_12_v1,1462416,1463993,1578,-,PVP01_1236900
PvP01_12_v1,1464049,1464958,910,+,PVP01_1237000
PvP01_12_v1,1465145,1465765,621,-,PVP01_1237100
PvP01_12_v1,1467611,1476905,9295,-,PVP01_1237200
PvP01_12_v1,1479851,1481830,1980,+,PVP01_1237300
PvP01_12_v1,1482603,1483916,1314,-,PVP01_1237400
PvP01_12_v1,1486353,1487147,795,+,PVP01_1237500
PvP01_12_v1,1488782,1489927,1146,+,PVP01_1237600
PvP01_12_v1,1490287,1491018,732,-,PVP01_1237700
PvP01_12_v1,1492408,1492935,528,+,PVP01_1237800
PvP01_12_v1,1494547,1497147,2601,+,PVP01_1237900
PvP01_12_v1,1499194,1501929,2736,+,PVP01_1238000
PvP01_12_v1,1503914,1505456,1543,-,PVP01_1238100
PvP01_12_v1,1509058,1514934,5877,-,PVP01_1238200
PvP01_12_v1,1517255,1518832,1578,+,PVP01_1238300
PvP01_12_v1,1519969,1522200,2232,-,PVP01_1238400
PvP01_12_v1,1528434,1529529,1096,-,PVP01_1238500
PvP01_12_v1,1530438,1531115,678,-,PVP01_1238600
PvP01_12_v1,1539628,1548894,9267,+,PVP01_1238700
PvP01_12_v1,1550320,1557360,7041,-,PVP01_1238800
PvP01_12_v1,1558381,1563892,5512,-,PVP01_1238900
PvP01_12_v1,1569022,1569813,792,-,PVP01_1239000
PvP01_12_v1,1570689,1571370,682,-,PVP01_1239100
PvP01_12_v1,1573111,1576272,3162,+,PVP01_1239200
PvP01_12_v1,1576948,1578642,1695,-,PVP01_1239300
PvP01_12_v1,1579878,1580813,936,+,PVP01_1239400
PvP01_12_v1,1581153,1582739,1587,-,PVP01_1239500
PvP01_12_v1,1584115,1585854,1740,-,PVP01_1239600
PvP01_12_v1,1587056,1588615,1560,+,PVP01_1239700
PvP01_12_v1,1589118,1591715,2598,-,PVP01_1239800
PvP01_12_v1,1592923,1596566,3644,-,PVP01_1239900
PvP01_12_v1,1597995,1600973,2979,-,PVP01_1240000
PvP01_12_v1,1602210,1603633,1424,-,PVP01_1240100
PvP01_12_v1,1605549,1606370,822,+,PVP01_1240200
PvP01_12_v1,1606975,1608057,1083,-,PVP01_1240300
PvP01_12_v1,1618559,1622320,3762,+,PVP01_1240400
PvP01_12_v1,1624337,1628487,4151,-,PVP01_1240500
PvP01_12_v1,1634644,1641396,6753,+,PVP01_1240600
PvP01_12_v1,1642983,1645747,2765,-,PVP01_1240700
PvP01_12_v1,1647927,1650570,2644,+,PVP01_1240800
PvP01_12_v1,1651591,1653039,1449,-,PVP01_1240900
PvP01_12_v1,1654365,1674545,20181,-,PVP01_1241000
PvP01_12_v1,1676367,1679131,2765,+,PVP01_1241100
PvP01_12_v1,1679542,1682277,2736,+,PVP01_1241200
PvP01_12_v1,1683128,1687477,4350,-,PVP01_1241300
PvP01_12_v1,1692080,1692695,616,+,PVP01_1241400
PvP01_12_v1,1693215,1697684,4470,-,PVP01_1241500
PvP01_12_v1,1700112,1701206,1095,+,PVP01_1241600
PvP01_12_v1,1701589,1704096,2508,-,PVP01_1241700
PvP01_12_v1,1705140,1705967,828,-,PVP01_1241800
PvP01_12_v1,1709552,1711660,2109,+,PVP01_1241900
PvP01_12_v1,1712815,1713910,1096,-,PVP01_1242000
PvP01_12_v1,1716378,1717526,1149,+,PVP01_1242100
PvP01_12_v1,1719228,1723361,4134,-,PVP01_1242200
PvP01_12_v1,1725510,1734886,9377,-,PVP01_1242300
PvP01_12_v1,1736576,1737554,979,+,PVP01_1242400
PvP01_12_v1,1737622,1740450,2829,-,PVP01_1242500
PvP01_12_v1,1741803,1743232,1430,+,PVP01_1242600
PvP01_12_v1,1743524,1746052,2529,-,PVP01_1242700
PvP01_12_v1,1747223,1749310,2088,+,PVP01_1242800
PvP01_12_v1,1751705,1757403,5699,+,PVP01_1242900
PvP01_12_v1,1758304,1758648,345,+,PVP01_1243000
PvP01_12_v1,1759402,1760382,981,-,PVP01_1243100
PvP01_12_v1,1761470,1761913,444,+,PVP01_1243200
PvP01_12_v1,1762667,1764178,1512,-,PVP01_1243300
PvP01_12_v1,1765893,1766915,1023,-,PVP01_1243400
PvP01_12_v1,1768407,1770050,1644,-,PVP01_1243500
PvP01_12_v1,1771968,1773436,1469,-,PVP01_1243600
PvP01_12_v1,1775827,1794644,18818,+,PVP01_1243700
PvP01_12_v1,1796732,1797700,969,+,PVP01_1243800
PvP01_12_v1,1799257,1801485,2229,+,PVP01_1243900
PvP01_12_v1,1802460,1803841,1382,-,PVP01_1244000
PvP01_12_v1,1808610,1810138,1529,+,PVP01_1244100
PvP01_12_v1,1811931,1813644,1714,-,PVP01_1244200
PvP01_12_v1,1815174,1820926,5753,+,PVP01_1244300
PvP01_12_v1,1825986,1839359,13374,+,PVP01_1244400
PvP01_12_v1,1842230,1846330,4101,+,PVP01_1244500
PvP01_12_v1,1847997,1848218,222,-,PVP01_1244600
PvP01_12_v1,1849218,1852805,3588,+,PVP01_1244700
PvP01_12_v1,1852999,1853364,366,+,PVP01_1244800
PvP01_12_v1,1853908,1857123,3216,-,PVP01_1244900
PvP01_12_v1,1858399,1864731,6333,-,PVP01_1245000
PvP01_12_v1,1865739,1866887,1149,+,PVP01_1245100
PvP01_12_v1,1868051,1870404,2354,+,PVP01_1245200
PvP01_12_v1,1871073,1872440,1368,+,PVP01_1245300
PvP01_12_v1,1873860,1875370,1511,+,PVP01_1245400
PvP01_12_v1,1876228,1876431,204,-,PVP01_1245500
PvP01_12_v1,1878458,1879009,552,-,PVP01_1245600
PvP01_12_v1,1880027,1882480,2454,-,PVP01_1245700
PvP01_12_v1,1883280,1885452,2173,-,PVP01_1245800
PvP01_12_v1,1886043,1887551,1509,-,PVP01_1245900
PvP01_12_v1,1888255,1890039,1785,+,PVP01_1246000
PvP01_12_v1,1891688,1892856,1169,+,PVP01_1246100
PvP01_12_v1,1893949,1894404,456,-,PVP01_1246200
PvP01_12_v1,1896685,1901796,5112,-,PVP01_1246300
PvP01_12_v1,1905525,1907541,2017,-,PVP01_1246400
PvP01_12_v1,1908722,1909478,757,+,PVP01_1246500
PvP01_12_v1,1911090,1911950,861,+,PVP01_1246600
PvP01_12_v1,1912137,1914080,1944,-,PVP01_1246700
PvP01_12_v1,1915431,1916354,924,-,PVP01_1246800
PvP01_12_v1,1918073,1918789,717,-,PVP01_1246900
PvP01_12_v1,1920294,1920875,582,+,PVP01_1247000
PvP01_12_v1,1923041,1924398,1358,+,PVP01_1247100
PvP01_12_v1,1925176,1927075,1900,+,PVP01_1247200
PvP01_12_v1,1927943,1930771,2829,-,PVP01_1247300
PvP01_12_v1,1932546,1935527,2982,-,PVP01_1247400
PvP01_12_v1,1937350,1938405,1056,+,PVP01_1247500
PvP01_12_v1,1939082,1939630,549,-,PVP01_1247600
PvP01_12_v1,1941868,1944177,2310,+,PVP01_1247700
PvP01_12_v1,1944432,1946819,2388,-,PVP01_1247800
PvP01_12_v1,1947873,1950236,2364,-,PVP01_1247900
PvP01_12_v1,1952391,1953469,1079,-,PVP01_1248000
PvP01_12_v1,1955036,1957369,2334,+,PVP01_1248100
PvP01_12_v1,1958975,1960039,1065,+,PVP01_1248200
PvP01_12_v1,1960520,1964497,3978,-,PVP01_1248300
PvP01_12_v1,1965699,1970489,4791,-,PVP01_1248400
PvP01_12_v1,1972120,1973088,969,+,PVP01_1248500
PvP01_12_v1,1974421,1979268,4848,+,PVP01_1248600
PvP01_12_v1,1979467,1980032,566,-,PVP01_1248700
PvP01_12_v1,1980303,1980479,177,-,PVP01_1248800
PvP01_12_v1,1981790,1983541,1752,-,PVP01_1248900
PvP01_12_v1,1986135,1996247,10113,-,PVP01_1249000
PvP01_12_v1,1998443,1999906,1464,+,PVP01_1249100
PvP01_12_v1,2000692,2005143,4452,-,PVP01_1249200
PvP01_12_v1,2007332,2009177,1846,-,PVP01_1249300
PvP01_12_v1,2010911,2012230,1320,+,PVP01_1249400
PvP01_12_v1,2012977,2022378,9402,-,PVP01_1249500
PvP01_12_v1,2024878,2026770,1893,+,PVP01_1249600
PvP01_12_v1,2029499,2029947,449,+,PVP01_1249700
PvP01_12_v1,2030674,2033106,2433,-,PVP01_1249800
